2017,Homicidio en estado de emocion violenta calificado, Cordoba ,0;
2017,Homicidio en exceso de la legitima defensa, Cordoba ,0;
2017,Homicidio en ri–a, Cordoba ,0;
2017,Homicidio en ri–a calificado, Cordoba ,0;
"2017,""Homicidio por placer, codicia, odio racial o religioso"", Cordoba ,0";
2017,Homicidio por precio o promesa remuneratoria, Cordoba ,0;
2017,Homicidio premeditado; pluralidad de agentes, Cordoba ,0
2017,Homicidio preterintencional, Cordoba ,0;
2017,Homicidio preterintencional calificado, Cordoba ,0;
2017,Homicidio simple, Cordoba ,27;
2017,Homicidio utilizando medio catastrofico, Cordoba ,0;
2017,Lesiones en estado de emocion violenta calificadas, Cordoba ,0;
2017,Lesiones en ri–a calificadas, Cordoba ,0;
2017,Lesiones graves, Cordoba ,42;
2017,Lesiones graves calificadas, Cordoba ,22;
2017,Lesiones graves o gravisimas en ri–a, Cordoba ,4;
2017,Lesiones gravisimas, Cordoba ,0;
2017,Lesiones gravisimas calificadas, Cordoba ,1;
2017,Lesiones leves, Cordoba ,128;
2017,Lesiones leves calificadas, Cordoba ,205;
2017,Lesiones leves en ri–a, Cordoba ,0;
2017,Abuso sexual, Cordoba ,60;
2017,Abuso sexual agravado, Cordoba ,177;
2017,Abuso sexual seguido de muerte, Cordoba ,0;
2017,Corrupcion o prostitucion de mayores, Cordoba ,0;
2017,Estupro, Cordoba ,5;
2017,Estupro agravado, Cordoba ,0;
2017,Exhibiciones obscenas, Cordoba ,6;
2017,Ley 26.904 (Grooming), Cordoba ,0;
2017,Promocion o facilitacion de la corrupcion de menores, Cordoba ,17;
2017,Promocion o facilitacion de la corrupcion de menores calificada, Cordoba ,14;
2017,Promocion o facilitacion de la prostitucion, Cordoba ,1;
2017,Promocion o facilitacion de la prostitucion calificada, Cordoba ,1;
2017,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Cordoba ,0;
2017,Proxenetismo, Cordoba ,2;
2017,Proxenetismo agravado, Cordoba ,0;
2017,Publicaciones y reproducciones obscenas, Cordoba ,1;
2017,Rapto, Cordoba ,1;
2017,Rapto calificado, Cordoba ,0;
2017,Rapto de menor impuber, Cordoba ,0;
2017,Trata de mujeres, Cordoba ,1;
2017,Violacion, Cordoba ,0;
2017,Violacion agravada, Cordoba ,0;
2018,Delitos contra las personas (culposos), Cordoba ,35;
2018,Delitos contra las personas (dolosos), Cordoba ,869;
2018,Delitos contra el honor, Cordoba ,1;
2018,Delitos contra la integridad sexual, Cordoba ,364;
2018,Delitos contra el estado civil, Cordoba ,0;
2018,Delitos contra la libertad, Cordoba ,1266;
2018,Delitos contra la propiedad, Cordoba ,947;
2018,Delitos contra la seguridad publica, Cordoba ,129;
2018,Delitos contra el orden publico, Cordoba ,16;
2018,Delitos contra la administracion publica, Cordoba ,612;
2018,Delitos contra la fe publica, Cordoba ,36;
2018,Delitos previstos por Leyes Especiales y Decretos Ley, Cordoba ,68;
2018,Delitos previstos por Leyes de Estupefacientes, Cordoba ,564;
2018,Delitos de lesa humanidad (Ataque generalizado o sistematico contra una poblacion civil), Cordoba ,0;
2018,Delitos contra el orden economico y financiero, Cordoba ,0;
2018,Otros, Cordoba ,4;
2018,Abandono de parientes y conyuge, Cordoba ,0;
2018,Abandono de persona, Cordoba ,0;
2018,Abandono de persona calificado, Cordoba ,0;
2018,Abandono de persona seguido de muerte, Cordoba ,0;
2018,Aborto, Cordoba ,0;
2018,Aborto cometido por profesional, Cordoba ,0;
2018,Aborto con consentimiento, Cordoba ,0;
2018,Aborto con consentimiento seguido de muerte, Cordoba ,0;
2018,Aborto preterintencional, Cordoba ,0;
2018,Aborto sin consentimiento, Cordoba ,1;
2018,Aborto sin consentimiento seguido de muerte, Cordoba ,0;
2018,Abuso de armas, Cordoba ,52;
2018,Agresion con toda arma, Cordoba ,42;
2018,Disparo de arma de fuego con herida, Cordoba ,0;
2018,Disparo de arma de fuego sin herir, Cordoba ,6;
2018,Disparo de arma de fuego y agresion agravada, Cordoba ,15;
2018,Disparo de arma de fuego y agresion en estado de emocion violenta, Cordoba ,0;
2018,Duelo irregular, Cordoba ,0;
2018,Femicidio, Cordoba ,10;
"2018,""Homicidio """"crimis causa"""""", Cordoba ,4";
2018,Homicidio calificado, Cordoba ,10;
"2018,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Cordoba ,4";
2018,Homicidio calificado por el vinculo, Cordoba ,15;
2018,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Cordoba ,0;
"2018,""Homicidio con ensa–amiento, alevosia, insidia"", Cordoba ,5";
2018,Homicidio en estado de emocion violenta, Cordoba ,1;
2018,Homicidio en exceso de la legitima defensa, Cordoba ,4;
2018,Homicidio en ri–a, Cordoba ,2;
2018,Homicidio en ri–a calificado, Cordoba ,0;
"2018,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Cordoba ,0";
"2018,""Homicidio por placer, codicia, odio racial o religioso"", Cordoba ,1";
2018,Homicidio por precio o promesa remuneratoria, Cordoba ,1;
2018,Homicidio premeditado; pluralidad de agentes, Cordoba ,1
2018,Homicidio preterintencional, Cordoba ,1;
2018,Homicidio preterintencional calificado, Cordoba ,0;
2018,Homicidio simple, Cordoba ,48;
2018,Homicidio utilizando medio catastrofico, Cordoba ,0;
2018,Infanticidio, Cordoba ,0;
2018,Instigacion o ayuda al suicidio, Cordoba ,0;
2018,Lesiones, Cordoba ,2;
2018,Lesiones en estado de emocion violenta, Cordoba ,0;
2018,Lesiones en ri–a calificadas, Cordoba ,2;
2018,Lesiones graves, Cordoba ,47;
2018,Lesiones graves calificadas, Cordoba ,24;
2018,Lesiones graves o gravisimas en ri–a, Cordoba ,0;
2018,Lesiones gravisimas, Cordoba ,4;
2018,Lesiones gravisimas calificadas, Cordoba ,2;
2018,Lesiones leves, Cordoba ,166;
2018,Lesiones leves calificadas, Cordoba ,399;
2018,Lesiones leves en ri–a, Cordoba ,0;
2018,Abuso sexual, Cordoba ,41;
"2018,""Abuso sexual  cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Cordoba ,49";
2018,Abuso sexual agravado, Cordoba ,63;
2018,Abuso sexual agravado por acceso carnal, Cordoba ,49;
2018,Abuso sexual cometido  por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones., Cordoba ,0;
"2018,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo."", Cordoba ,35";
"2018,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio."", Cordoba ,0";
"2018,""Abuso sexual cometido por dos o mas personas, o con armas."", Cordoba ,11";
2018,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Cordoba ,11;
2018,Abuso sexual con sometimiento  sexual gravemente ultrajante para la victima, Cordoba ,30;
"2018,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion."", Cordoba ,0";
2018,Abuso sexual seguido de muerte, Cordoba ,1;
2018,Acceso carnal fraudulento, Cordoba ,0;
2018,Adulterio, Cordoba ,0;
2018,Corrupcion o prostitucion de mayores, Cordoba ,0;
2018,Estupro, Cordoba ,4;
2018,Estupro agravado, Cordoba ,0;
2018,Exhibiciones obscenas, Cordoba ,8;
2018,Grooming, Cordoba ,2;
2018,lesiones, Cordoba ,0;
2018,Ley 26.904 (Grooming), Cordoba ,0;
2018,Promocion o facilitacion de la corrupcion de menores, Cordoba ,36;
2018,Promocion o facilitacion de la corrupcion de menores calificada, Cordoba ,12;
2018,Promocion o facilitacion de la prostitucion, Cordoba ,0;
2018,Promocion o facilitacion de la prostitucion calificada, Cordoba ,2;
2018,Promocion y facilitacion de la prostitucion  o corrupcion de mayores, Cordoba ,0;
2018,Proxenetismo, Cordoba ,4;
2018,Proxenetismo agravado, Cordoba ,0;
2018,Publicaciones y reproducciones obscenas, Cordoba ,4;
2018,Rapto, Cordoba ,1;
2018,Rapto calificado, Cordoba ,0;
2018,Rapto de menor impuber, Cordoba ,0;
2018,Trata de menores, Cordoba ,0;
2018,Trata de mujeres, Cordoba ,0;
2018,Violacion, Cordoba ,0;
2018,Violacion agravada, Cordoba ,1;
2018,Violacion calificada, Cordoba ,0;
2019,Delitos contra las personas (culposos), Cordoba ,21;
2019,Delitos contra las personas (dolosos), Cordoba ,587;
2019,Delitos contra el honor, Cordoba ,0;
2019,Delitos contra la integridad sexual, Cordoba ,207;
2019,Delitos contra el estado civil, Cordoba ,0;
2019,Delitos contra la libertad, Cordoba ,1042;
2019,Delitos contra la propiedad, Cordoba ,1305;
2019,Delitos contra la seguridad publica, Cordoba ,118;
2019,Delitos contra el orden publico, Cordoba ,43;
2019,Delitos contra la administracion publica, Cordoba ,593;
2019,Delitos contra la fe publica, Cordoba ,15;
2019,Delitos previstos por Leyes Especiales y Decretos Ley, Cordoba ,47;
2019,Delitos previstos por Leyes de Estupefacientes, Cordoba ,458;
2019,Delitos contra el orden economico y financiero, Cordoba ,0;
2019,Delitos de lesa humanidad (Ataque generalizado o sistematico contra una poblacion civil), Cordoba ,0;
2019,Otros, Cordoba ,0;
2019,Abandono de parientes y conyuge, Cordoba ,0;
2019,Abandono de persona, Cordoba ,0;
2019,Abandono de persona calificado, Cordoba ,0;
2019,Abandono de persona seguido de muerte, Cordoba ,0;
2019,Aborto, Cordoba ,0;
2019,Aborto cometido por profesional, Cordoba ,0;
2019,Aborto con consentimiento seguido de muerte, Cordoba ,0;
2019,Aborto preterintencional, Cordoba ,0;
2019,Abuso de armas, Cordoba ,28;
2019,Agresion con toda arma, Cordoba ,29;
2019,Disparo de arma de fuego con herida, Cordoba ,1;
2019,Disparo de arma de fuego sin herir, Cordoba ,4;
2019,Disparo de arma de fuego y agresion agravada, Cordoba ,8;
2019,Disparo de arma de fuego y agresion en estado de emocion violenta, Cordoba ,1;
2019,Femicidio, Cordoba ,2;
"2019,""Homicidio """"criminis causa"""""", Cordoba ,1";
2019,Homicidio calificado, Cordoba ,16;
"2019,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Cordoba ,0";
2019,Homicidio calificado por el vinculo, Cordoba ,5;
2019,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Cordoba ,1;
"2019,""Homicidio con ensa–amiento, alevosia, insidia"", Cordoba ,0";
2019,Homicidio en estado de emocion violenta, Cordoba ,1;
2019,Homicidio en estado de emocion violenta calificado, Cordoba ,0;
2019,Homicidio en exceso de la legitima defensa, Cordoba ,2;
2019,Homicidio en ri–a, Cordoba ,2;
2019,Homicidio en ri–a calificado, Cordoba ,1;
"2019,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Cordoba ,0";
2019,Homicidio por precio o promesa remuneratoria, Cordoba ,0;
2019,Homicidio premeditado; pluralidad de agentes, Cordoba ,0
2019,Homicidio preterintencional, Cordoba ,0;
2019,Homicidio simple, Cordoba ,21;
2019,Lesiones en estado de emocion violenta calificadas, Cordoba ,0;
2019,Lesiones en ri–a calificadas, Cordoba ,0;
2019,Lesiones graves, Cordoba ,36;
2019,Lesiones graves calificadas, Cordoba ,32;
2019,Lesiones graves o gravisimas en ri–a, Cordoba ,0;
2019,Lesiones gravisimas, Cordoba ,1;
2019,Lesiones gravisimas calificadas, Cordoba ,0;
2019,Lesiones leves, Cordoba ,120;
2019,Lesiones leves calificadas, Cordoba ,274;
2019,Lesiones leves en ri–a, Cordoba ,1;
2019,Abuso sexual, Cordoba ,30;
"2019,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Cordoba ,17";
2019,Abuso sexual agravado, Cordoba ,60;
2019,Abuso sexual agravado por acceso carnal, Cordoba ,36;
"2019,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo."", Cordoba ,14";
"2019,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio."", Cordoba ,1";
"2019,""Abuso sexual cometido por dos o mas personas, o con armas."", Cordoba ,1";
2019,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Cordoba ,6;
2019,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Cordoba ,13;
"2019,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion."", Cordoba ,1";
2019,Corrupcion o prostitucion de mayores, Cordoba ,0;
2019,Estupro, Cordoba ,0;
2019,Estupro agravado, Cordoba ,0;
2019,Exhibiciones obscenas, Cordoba ,2;
2019,Grooming, Cordoba ,2;
2019,Promocion o facilitacion de la corrupcion de menores, Cordoba ,9;
2019,Promocion o facilitacion de la corrupcion de menores calificada, Cordoba ,7;
2019,Promocion o facilitacion de la prostitucion, Cordoba ,0;
2019,Promocion o facilitacion de la prostitucion calificada, Cordoba ,2;
2019,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Cordoba ,1;
2019,Proxenetismo, Cordoba ,0;
2019,Proxenetismo agravado, Cordoba ,0;
2019,Publicaciones y reproducciones obscenas, Cordoba ,3;
2019,Rapto, Cordoba ,1;
2019,Rapto calificado, Cordoba ,0;
2019,Rapto de menor impuber, Cordoba ,1;
2019,Trata de mujeres, Cordoba ,0;
2020,Delitos contra las personas (culposos), Cordoba ,30;
2020,Delitos contra las personas (dolosos), Cordoba ,987;
2020,Delitos contra el honor, Cordoba ,0;
2020,Delitos contra la integridad sexual, Cordoba ,351;
2020,Delitos contra el estado civil, Cordoba ,0;
2020,Delitos contra la libertad, Cordoba ,1196;
2020,Delitos contra la propiedad, Cordoba ,1801;
2020,Delitos contra la seguridad publica, Cordoba ,149;
2020,Delitos contra el orden publico, Cordoba ,39;
2020,Delitos contra la administracion publica, Cordoba ,669;
2020,Delitos contra la fe publica, Cordoba ,9;
2020,Delitos previstos por Leyes Especiales y Decretos Ley, Cordoba ,109;
2020,Delitos previstos por Leyes de Estupefacientes, Cordoba ,660;
2020,Delitos contra el orden economico y financiero, Cordoba ,0;
2020,Otros, Cordoba ,3;
2020,Abandono de parientes y conyuge, Cordoba ,0;
2020,Abandono de persona, Cordoba ,0;
2020,Abandono de persona calificado, Cordoba ,0;
2020,Abandono de persona seguido de muerte, Cordoba ,0;
2020,Aborto, Cordoba ,0;
2020,Aborto cometido por profesional, Cordoba ,1;
2020,Aborto con consentimiento, Cordoba ,0;
2020,Aborto con consentimiento seguido de muerte, Cordoba ,0;
"2020,""Aborto de la mujer, propio o consentido"", Cordoba ,0";
2020,Aborto preterintencional, Cordoba ,0;
2020,Aborto sin consentimiento, Cordoba ,1;
2020,Abuso de armas, Cordoba ,34;
2020,Agresion con toda arma, Cordoba ,32;
2020,Disparo de arma de fuego con herida, Cordoba ,2;
2020,Disparo de arma de fuego sin herir, Cordoba ,13;
2020,Disparo de arma de fuego y agresion agravada, Cordoba ,13;
2020,Disparo de arma de fuego y agresion en estado de emocion violenta, Cordoba ,0;
2020,Femicidio, Cordoba ,40;
"2020,""Homicidio """"criminis causa"""""", Cordoba ,7";
2020,Homicidio calificado, Cordoba ,24;
"2020,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Cordoba ,6";
2020,Homicidio calificado por el vinculo, Cordoba ,98;
2020,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Cordoba ,0;
"2020,""Homicidio con ensa–amiento, alevosia, insidia"", Cordoba ,6";
2020,Homicidio en estado de emocion violenta, Cordoba ,0;
2020,Homicidio en estado de emocion violenta calificado, Cordoba ,1;
2020,Homicidio en exceso de la legitima defensa, Cordoba ,1;
2020,Homicidio en ri–a, Cordoba ,0;
2020,Homicidio en ri–a calificado, Cordoba ,0;
"2020,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Cordoba ,2";
"2020,""Homicidio por placer, codicia, odio racial o religioso"", Cordoba ,0";
2020,Homicidio por precio o promesa remuneratoria, Cordoba ,1;
2020,Homicidio premeditado; pluralidad de agentes, Cordoba ,0
2020,Homicidio preterintencional, Cordoba ,2;
2020,Homicidio preterintencional calificado, Cordoba ,0;
2020,Homicidio simple, Cordoba ,48;
2020,Infanticidio, Cordoba ,0;
2020,Instigacion o ayuda al suicidio, Cordoba ,0;
2020,Lesiones en ri–a calificadas, Cordoba ,2;
2020,Lesiones graves, Cordoba ,72;
2020,Lesiones graves calificadas, Cordoba ,30;
2020,Lesiones graves o gravisimas en ri–a, Cordoba ,2;
2020,Lesiones gravisimas, Cordoba ,4;
2020,Lesiones gravisimas calificadas, Cordoba ,5;
2020,Lesiones leves, Cordoba ,194;
2020,Lesiones leves calificadas, Cordoba ,346;
2020,Lesiones leves en ri–a, Cordoba ,0;
2020,Omision de auxilio, Cordoba ,0;
2020,Abuso sexual, Cordoba ,30;
"2020,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Cordoba ,53";
2020,Abuso sexual agravado, Cordoba ,9;
2020,Abuso sexual agravado por acceso carnal, Cordoba ,88;
2020,Abuso sexual cometido por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones, Cordoba ,0;
"2020,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo"", Cordoba ,49";
"2020,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio"", Cordoba ,1";
"2020,""Abuso sexual cometido por dos o mas personas, o con armas"", Cordoba ,5";
2020,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Cordoba ,15;
2020,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Cordoba ,40;
"2020,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion"", Cordoba ,0";
2020,Abuso sexual seguido de muerte, Cordoba ,0;
2020,Estupro, Cordoba ,6;
2020,Estupro agravado, Cordoba ,0;
2020,Exhibiciones obscenas, Cordoba ,1;
2020,Grooming, Cordoba ,2;
2020,Promocion o facilitacion de la corrupcion de menores, Cordoba ,7;
2020,Promocion o facilitacion de la corrupcion de menores calificada, Cordoba ,38;
2020,Promocion o facilitacion de la prostitucion, Cordoba ,1;
2020,Promocion o facilitacion de la prostitucion calificada, Cordoba ,0;
2020,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Cordoba ,0;
2020,Proxenetismo, Cordoba ,0;
2020,Proxenetismo agravado, Cordoba ,1;
2020,Publicaciones y reproducciones obscenas, Cordoba ,5;
2020,Rapto, Cordoba ,0;
2020,Rapto calificado, Cordoba ,0;
2020,Rapto de menor impuber, Cordoba ,0;
2020,Trata de mujeres, Cordoba ,0;
2021,Delitos contra las personas (culposos), Cordoba ,23;
2021,Delitos contra las personas (dolosos), Cordoba ,824;
2021,Delitos contra el honor, Cordoba ,0;
2021,Delitos contra la integridad sexual, Cordoba ,374;
2021,Delitos contra el estado civil, Cordoba ,1;
2021,Delitos contra la libertad, Cordoba ,1258;
2021,Delitos contra la propiedad, Cordoba ,1449;
2021,Delitos contra la seguridad publica, Cordoba ,217;
2021,Delitos contra el orden publico, Cordoba ,97;
2021,Delitos contra la seguridad de la Nacion, Cordoba ,0;
2021,Delitos contra los poderes publicos y el orden constitucional, Cordoba ,0;
2021,Delitos contra la administracion publica, Cordoba ,605;
2021,Delitos contra la fe publica, Cordoba ,29;
2021,Delitos previstos por Leyes Especiales y Decretos Ley, Cordoba ,144;
2021,Delitos previstos por Leyes de Estupefacientes, Cordoba ,778;
2021,Otros, Cordoba ,0;
2021,Delitos contra el orden economico y financiero, Cordoba ,3;
"2021,""Abandono """"honoris causa"""""", Cordoba ,0";
2021,Abandono de parientes y conyuge, Cordoba ,0;
2021,Abandono de persona, Cordoba ,0;
2021,Abandono de persona calificado, Cordoba ,0;
2021,Abandono de persona seguido de muerte, Cordoba ,0;
2021,Aborto, Cordoba ,0;
2021,Aborto preterintencional, Cordoba ,0;
2021,Aborto sin consentimiento, Cordoba ,0;
2021,Aborto sin consentimiento seguido de muerte, Cordoba ,0;
2021,Abuso de armas, Cordoba ,35;
2021,Agresion con toda arma, Cordoba ,35;
2021,Disparo de arma de fuego con herida, Cordoba ,1;
2021,Disparo de arma de fuego sin herir, Cordoba ,7;
2021,Disparo de arma de fuego y agresion agravada, Cordoba ,5;
2021,Disparo de arma de fuego y agresion en estado de emocion violenta, Cordoba ,0;
2021,Femicidio, Cordoba ,32;
"2021,""Homicidio """"criminis causa"""""", Cordoba ,2";
2021,Homicidio calificado, Cordoba ,16;
"2021,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Cordoba ,3";
2021,Homicidio calificado por el vinculo, Cordoba ,49;
2021,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Cordoba ,1;
"2021,""Homicidio con ensa–amiento, alevosia, insidia"", Cordoba ,3";
2021,Homicidio en estado de emocion violenta, Cordoba ,2;
2021,Homicidio en estado de emocion violenta calificado, Cordoba ,0;
2021,Homicidio en exceso de la legitima defensa, Cordoba ,3;
2021,Homicidio en ri–a, Cordoba ,0;
2021,Homicidio en ri–a calificado, Cordoba ,0;
"2021,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Cordoba ,0";
"2021,""Homicidio por placer, codicia, odio racial o religioso"", Cordoba ,0";
2021,Homicidio por precio o promesa remuneratoria, Cordoba ,2;
2021,Homicidio premeditado; pluralidad de agentes, Cordoba ,0
2021,Homicidio preterintencional, Cordoba ,0;
2021,Homicidio preterintencional calificado, Cordoba ,0;
2021,Homicidio simple, Cordoba ,27;
2021,Lesiones en estado de emocion violenta, Cordoba ,0;
2021,Lesiones en ri–a calificadas, Cordoba ,0;
2021,Lesiones graves, Cordoba ,54;
2021,Lesiones graves calificadas, Cordoba ,30;
2021,Lesiones graves o gravisimas en ri–a, Cordoba ,0;
2021,Lesiones gravisimas, Cordoba ,3;
2021,Lesiones gravisimas calificadas, Cordoba ,2;
2021,Lesiones leves, Cordoba ,156;
2021,Lesiones leves calificadas, Cordoba ,356;
2021,Lesiones leves en ri–a, Cordoba ,0;
2021,Abuso sexual, Cordoba ,39;
"2021,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Cordoba ,38";
2021,Abuso sexual agravado, Cordoba ,34;
2021,Abuso sexual agravado por acceso carnal, Cordoba ,108;
2021,Abuso sexual cometido por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones, Cordoba ,0;
"2021,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo"", Cordoba ,28";
"2021,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio"", Cordoba ,2";
"2021,""Abuso sexual cometido por dos o mas personas, o con armas"", Cordoba ,6";
2021,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Cordoba ,16;
2021,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Cordoba ,33;
"2021,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion"", Cordoba ,2";
2021,Estupro, Cordoba ,2;
2021,Estupro agravado, Cordoba ,0;
2021,Exhibiciones obscenas, Cordoba ,7;
2021,Grooming, Cordoba ,5;
2021,Ley 26.904 (Grooming), Cordoba ,0;
2021,Promocion o facilitacion de la corrupcion de menores, Cordoba ,26;
2021,Promocion o facilitacion de la corrupcion de menores calificada, Cordoba ,4;
2021,Promocion o facilitacion de la prostitucion, Cordoba ,1;
2021,Promocion o facilitacion de la prostitucion calificada, Cordoba ,3;
2021,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Cordoba ,1;
2021,Proxenetismo, Cordoba ,1;
2021,Proxenetismo agravado, Cordoba ,0;
2021,Publicaciones y reproducciones obscenas, Cordoba ,14;
2021,Rapto, Cordoba ,2;
2021,Rapto calificado, Cordoba ,0;
2021,Rapto impropio, Cordoba ,1;
2021,Trata de menores, Cordoba ,0;
2021,Trata de mujeres, Cordoba ,1;
2022,Delitos contra las personas (culposos), Cordoba ,50;
2022,Delitos contra las personas (dolosos), Cordoba ,1062;
2022,Delitos contra el honor, Cordoba ,0;
2022,Delitos contra la integridad sexual, Cordoba ,410;
2022,Delitos contra el estado civil, Cordoba ,1;
2022,Delitos contra la libertad, Cordoba ,1645;
2022,Delitos contra la propiedad, Cordoba ,2003;
2022,Delitos contra la seguridad publica, Cordoba ,288;
2022,Delitos contra el orden publico, Cordoba ,202;
2022,Delitos contra los poderes publicos y el orden constitucional, Cordoba ,0;
2022,Delitos contra la administracion publica, Cordoba ,833;
2022,Delitos contra la fe publica, Cordoba ,28;
2022,Abandono de parientes y conyuge, Cordoba ,0;
2022,Abandono de persona, Cordoba ,0;
2022,Abandono de persona calificado, Cordoba ,0;
2022,Abandono de persona seguido de muerte, Cordoba ,0;
2022,Aborto, Cordoba ,0;
2022,Aborto preterintencional, Cordoba ,0;
2022,Aborto sin consentimiento, Cordoba ,0;
2022,Aborto sin consentimiento seguido de muerte, Cordoba ,0;
2022,Abuso de armas, Cordoba ,56;
2022,Agresion con toda arma, Cordoba ,41;
2022,Disparo de arma de fuego con herida, Cordoba ,0;
2022,Disparo de arma de fuego sin herir, Cordoba ,13;
2022,Disparo de arma de fuego y agresion agravada, Cordoba ,16;
2022,Femicidio, Cordoba ,8;
"2022,""Homicidio """"criminis causa"""""", Cordoba ,4";
2022,Homicidio calificado, Cordoba ,36;
"2022,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Cordoba ,3";
2022,Homicidio calificado por el vinculo, Cordoba ,15;
2022,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Cordoba ,3;
"2022,""Homicidio con ensa–amiento, alevosia, insidia"", Cordoba ,4";
2022,Homicidio en estado de emocion violenta, Cordoba ,0;
2022,Homicidio en estado de emocion violenta calificado, Cordoba ,0;
2022,Homicidio en exceso de la legitima defensa, Cordoba ,2;
2022,Homicidio en ri–a, Cordoba ,1;
"2022,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Cordoba ,0";
"2022,""Homicidio por placer, codicia, odio racial o religioso"", Cordoba ,0";
2022,Homicidio premeditado; pluralidad de agentes, Cordoba ,0
2022,Homicidio preterintencional, Cordoba ,5;
2022,Homicidio preterintencional calificado, Cordoba ,0;
2022,Homicidio simple, Cordoba ,34;
2022,Lesiones en ri–a calificadas, Cordoba ,0;
2022,Lesiones graves, Cordoba ,53;
2022,Lesiones graves calificadas, Cordoba ,26;
2022,Lesiones graves o gravisimas en ri–a, Cordoba ,0;
2022,Lesiones gravisimas, Cordoba ,1;
2022,Lesiones gravisimas calificadas, Cordoba ,1;
2022,Lesiones leves, Cordoba ,220;
2022,Lesiones leves calificadas, Cordoba ,520;
2022,Lesiones leves en ri–a, Cordoba ,0;
2022,Abuso sexual, Cordoba ,58;
